SK_ID_CURR,TARGET
103368,0.02755499890649072
103371,0.28367395609243834
103377,0.01176807513051333
103398,0.013749630209535284
103404,0.06944834709644852
103408,0.1778886261777366
103410,0.05311175573049269
103418,0.01907363473486463
103420,0.17717038767754528
103432,0.07610104816394156
103433,0.012568451735311358
103436,0.021640264195532787
103440,0.018124643546840923
103453,0.03141033490464675
103459,0.02242830954284753
103460,0.022250413149092832
103461,0.010384616254728807
103462,0.021052466010044395
103473,0.09797871543618536
103474,0.009802188482675455
103475,0.1547625394566408
103478,0.09797806807688815
103480,0.041310016989452164
103484,0.025189049485086216
103494,0.16824151838311724
103513,0.04284228655209739
103515,0.10262447212782215
103516,0.11712610055784511
103525,0.08673273502993778
103541,0.1807625721126339
103544,0.0062231689566090475
103562,0.3473409588217603
103570,0.1802718058597112
103572,0.14807514169143943
103574,0.01861006182585363
103575,0.04288194456582063
103591,0.14802752758321397
103594,0.0065803180217261165
103609,0.06516257999340827
103613,0.26011858376787644
103614,0.059701480698438475
103615,0.04525258210847291
103624,0.039654098745359315
103625,0.14775183932880037
103628,0.2716125445322194
103629,0.012483725027727429
103647,0.09063206791319556
103648,0.07511772932208097
103651,0.034423091141732164
103658,0.019860660942954005
103668,0.06250320919154348
103669,0.033194636496422535
103676,0.02791972002814358
103682,0.041274528227399854
103683,0.05849966655474472
103689,0.026083367872042906
103725,0.04578298181027217
103733,0.11090455970899421
103744,0.05150307264610704
103762,0.25367915637976346
103771,0.43942928317814484
103773,0.004139068401464913
103783,0.04624812444035725
103784,0.04571834152355939
103808,0.009326397289706873
103812,0.04046648981049026
103813,0.14173835022572667
103814,0.04569177036286034
103818,0.05263901510238622
103824,0.01074312188987198
103828,0.008543038185333522
103830,0.28987856629016123
103840,0.015589669953346635
103842,0.09710760792498915
103847,0.18651021324127104
103848,0.20480075625939353
103851,0.025373405812564392
103854,0.11290859945833023
103857,0.11305731936241216
103861,0.013907028480900053
103862,0.03791760294778722
103865,0.02143669797825259
103870,0.009247227778474226
103876,0.019200864515905285
103891,0.26371911573635687
103908,0.06403189928261604
103914,0.10819058299624276
103918,0.07031089851841574
103940,0.012885059986200622
103963,0.08716617223888627
103966,0.025822304612428553
103971,0.15463425621815705
103980,0.08503538851910405
103984,0.042540786015925175
103985,0.02709219065552321
103998,0.2091704968271922
104019,0.011750858875691286
104026,0.019010636086583522
104035,0.1091274026783611
104044,0.03153302462301779
104045,0.05965511639796122
104047,0.21602294294445357
104051,0.020954167050450265
104058,0.041521665301419666
104063,0.021728705188269623
104066,0.31044172613366305
104087,0.016233157377071643
104089,0.08121414276123615
104095,0.02468282505183044
104098,0.09688167274756174
104104,0.03396336138138178
104110,0.38039852491174236
104120,0.04509915782778245
104122,0.029078986667530324
104131,0.042383472071873034
104132,0.04877709943704103
104135,0.03907724775225767
104136,0.01852710852497421
104149,0.0644996724431761
104150,0.060593827026282306
104156,0.33254006130935915
104165,0.1363564403866162
104175,0.019179646213996412
104179,0.05607449687839072
104184,0.08346545102535094
104206,0.0244695480191986
104216,0.3626349435166878
104230,0.1984960663413119
104257,0.02959965746083966
104272,0.012942401067628773
104273,0.047820352547550495
104278,0.026339062658106205
104294,0.10038886652404824
104295,0.017428379719299374
104297,0.036933710832928915
104298,0.04284158811824444
104308,0.03680406537089326
104318,0.0395108324039935
104319,0.12349117989436507
104320,0.10461539729643535
104327,0.10035755303126753
104334,0.06363166037416702
104344,0.03248143001283609
104350,0.0348086986321204
104351,0.13696749262347035
104354,0.03650239661111984
104369,0.06530540124316755
104376,0.11715703927890089
104381,0.04912932683806192
104384,0.09334487109823636
104391,0.02345913026249504
104394,0.03086771243411683
104398,0.2531167504032491
104402,0.007147927204493006
104408,0.056969180374055746
104409,0.010433307126515466
104410,0.5790309359468776
104412,0.038345450305747764
104417,0.0788082789350624
104424,0.06494276670853812
104426,0.010625248713754323
104435,0.034396925554177914
104445,0.03393471354372936
104458,0.016836730698487574
104460,0.023656444870255366
104466,0.015553219847690581
104472,0.05751245826282633
104473,0.04844292758576921
104479,0.01222033808254934
104480,0.015417008476039412
104482,0.04460253000708693
104499,0.008561328686713839
104501,0.011263053477340194
104502,0.017419566923462027
104506,0.10084652374816223
104510,0.0044701015454812155
104512,0.03885346438113677
104520,0.24292311386654722
104528,0.04135218771540115
104529,0.007892458104947887
104541,0.047449867437921026
104578,0.010536266644291727
104584,0.036475333146373266
104588,0.06844715186759073
104602,0.14938811102262103
104610,0.013720581050402936
104611,0.19958709306013134
104618,0.07746800389733804
104620,0.030749742458242718
104622,0.015582767059456238
104624,0.044004311357822554
104625,0.22336631137083157
104634,0.08781936584937783
104639,0.07518042302841897
104646,0.009245975042674215
104647,0.057090856323107966
104652,0.020546825932847325
104670,0.043667691230942884
104677,0.00797512251588569
104685,0.07085525281633173
104691,0.03199211755828726
104696,0.12673214568382055
104699,0.013715327988641914
104712,0.057781478050161574
104714,0.013569047292327625
104717,0.04748240068639096
104718,0.023554993043235255
104740,0.05573139169580639
104741,0.020440428698737533
104743,0.006115621389988736
104744,0.0297201755824215
104747,0.036115154406196726
104767,0.0579786213139727
104772,0.07268453622339949
104776,0.1697646001466512
104779,0.02055974086632107
104814,0.011893704757154237
104815,0.04433954852720132
104830,0.04169445892611565
104831,0.05713189875184229
104833,0.026424991370601468
104839,0.024516644517265873
104840,0.01634320957139579
104860,0.20913181089305655
104861,0.011721526352244363
104866,0.04366112984147363
104870,0.009579595917467104
104877,0.04165254576487275
104878,0.009659554337596694
104879,0.02195500607368199
104880,0.10216951953279296
104899,0.005465055795884313
104906,0.04593039786385386
104907,0.05260659582003461
104913,0.10826243278155798
104916,0.12552318383748923
104921,0.047727948094424655
104930,0.04036437405097111
104931,0.26201394138528233
104936,0.0232755041459937
104937,0.02486213206193129
104942,0.010667113081467793
104943,0.028123682217286106
104969,0.040049039521331264
104972,0.1231188915501913
104988,0.05770239327122717
105013,0.01462326478932722
105015,0.017915197094695974
105019,0.04500888619461317
105027,0.037504783724608366
105030,0.06703099750422771
105035,0.4098425096475874
105041,0.015956338577133716
105051,0.3121146005507611
105056,0.046934486307944286
105067,0.37853854071026116
105071,0.040906143692215985
105072,0.01377690639860041
105074,0.05518590155724966
105091,0.03335515520101449
105101,0.020040474110334175
105103,0.060687122564829984
105134,0.041287893146131224
105139,0.010723637842755202
105142,0.06175260950215217
105146,0.1084576647517618
105163,0.08255999015743769
105168,0.050858756994558184
105172,0.011691160585560467
105176,0.26427333620768745
105195,0.05672717129404398
105196,0.3083086545919828
105197,0.016166201659092966
105203,0.057217488544586456
105223,0.10116721378159269
105227,0.18043439829606578
105228,0.008003054308690126
105230,0.11885863316773462
105231,0.24580042837488375
105239,0.024924341620758496
105242,0.1933095957515914
105244,0.026430722043158144
105245,0.03206291450098512
105248,0.01556476622123976
105249,0.020990158448456288
105266,0.1708316605522824
105271,0.16949315747764637
105276,0.03901486437721482
105282,0.028724238028961104
105292,0.08891976073331681
105297,0.006580144948315924
105332,0.06119423342468624
105333,0.018179659183707144
105343,0.053952789512965074
105344,0.045740141854159796
105345,0.13081883404277195
105357,0.03145595662763449
105359,0.06824194255448399
105366,0.064269780523474
105367,0.028476585734270036
105370,0.005984190246143098
105377,0.035323215434330785
105390,0.01861240798429821
105399,0.007110085647428922
105403,0.11596597392116646
105404,0.04747849594655393
105414,0.025066504226457342
105417,0.08427560426660285
105425,0.12919316068583356
105452,0.0970249005573921
105454,0.08818743643817001
105456,0.061506868609289965
105470,0.03925695433191221
105471,0.02170680547676291
105483,0.11345986407430592
105493,0.199003418193929
105508,0.060176639229819445
105514,0.05092496312835883
105515,0.014757977751506588
105528,0.18011088287007185
105529,0.014314253540757983
105531,0.02073899950462419
105532,0.03523696627302456
105558,0.014707665456671026
105574,0.009814771525323954
105578,0.011273418488127202
105584,0.3164849138260197
105595,0.05267283374593786
105617,0.22342439905891937
105618,0.06011565297820706
105621,0.04063979792330336
105625,0.03675458646710492
105629,0.030624400377413027
105630,0.008809141188705762
105634,0.02896611011508522
105635,0.013203056793344752
105641,0.09920697205341629
105647,0.08096556360313163
105648,0.046726480980070276
105655,0.03219825771568472
105657,0.016579125378964155
105672,0.13722232989534855
105678,0.12330278758486678
105682,0.10100542354350797
105691,0.031707996355744915
105692,0.03475354720771058
105706,0.018561180447563698
105712,0.039309503573769965
105720,0.01608761849585129
105734,0.010240945961729739
105735,0.02112538347233121
105736,0.1375136035965038
105737,0.008825693834838394
105738,0.11445628574171376
105740,0.13824506322168573
105744,0.06569215440357139
105747,0.05108629108855964
105749,0.12347386815010145
105754,0.038014910253867024
105758,0.03459774671051936
105760,0.030912834000902445
105767,0.1973131269049241
105784,0.07000738449661176
105791,0.013651691546866749
105802,0.23090558876218947
105807,0.12924169637148716
105809,0.042900788025360986
105816,0.1120851148230826
105817,0.011015223533005427
105824,0.05601851710459037
105832,0.03625353935643207
105856,0.016572493643315922
105865,0.023945244117206763
105899,0.2039611542100297
105906,0.021739189632523543
105916,0.041972786534460335
105923,0.02800980626009854
105937,0.08460849818314815
105965,0.04497436459448254
105966,0.07050740346492822
105968,0.05192215804019544
105973,0.06505211171152539
105976,0.1639376875515671
105978,0.12837477442074524
105979,0.036106285253278844
105991,0.10916265117970526
105998,0.14367388000861336
105999,0.015662826560209175
106000,0.14896123751267637
106001,0.01663263386722176
106010,0.23111562429803195
106011,0.010888772200733948
106013,0.16775909909774894
106015,0.007975782763174549
106026,0.016857063519277366
106032,0.010495216131941279
106035,0.22186204535873633
106040,0.04957057276959037
106041,0.23959235258511136
106044,0.01568073265970871
106053,0.0887914511604891
106054,0.009589167913719622
106065,0.11632463125742587
106081,0.02553198883092684
106083,0.07578999371269808
106087,0.024180156120657683
106090,0.07916528094221603
106101,0.022106683590622497
106102,0.049152616058602695
106109,0.04527747494648706
106116,0.06997792439315309
106150,0.006303381701031235
106155,0.08874251686999948
106166,0.01322638584548239
106176,0.19620319091897312
106189,0.03063787430627413
106199,0.13401005959311316
106205,0.14614516181803058
106206,0.039070773887285665
106211,0.011254980766672902
106214,0.09859547641705456
106216,0.03857752327443643
106217,0.050122510288314104
106225,0.03847021287287444
106249,0.03239389506898994
106256,0.052442866377407124
106258,0.033024668889030544
106261,0.03720008311317751
106262,0.07543256118324725
106264,0.014115696608174761
106271,0.02760108830490307
106276,0.018283933616420996
106277,0.11715860161969356
106286,0.036430673512785616
106293,0.02219390609343138
106295,0.035685912289197805
106296,0.010977066471573916
106297,0.10107388824960438
106298,0.0386521957298194
106311,0.05029038367356082
106314,0.02895762566139403
106320,0.02645456291411572
106334,0.057346122850228984
106346,0.04235894578424582
106347,0.032573124908618745
106349,0.07547461818975354
106354,0.13113468335176098
106360,0.010764731625093284
106373,0.08722496380369593
106377,0.020333295544464176
106386,0.1374157297685754
106387,0.04831382409357936
106391,0.017093055233362776
106401,0.3478284657967564
106411,0.07381653474364581
106413,0.4759334463693904
106426,0.25599829610805525
106427,0.07742960037552077
106428,0.12635644940127227
106434,0.043045768340655224
106438,0.014896717538857348
106440,0.01896730928386807
106441,0.02095806815693066
106452,0.0825491204882487
106453,0.05035531279143651
106454,0.028972922952455578
106457,0.08829838083406968
106484,0.020875248237218428
106488,0.09423154525126523
106491,0.2229128942528427
106514,0.07419044007842468
106527,0.05515218235437615
106528,0.02273674627086711
106529,0.009305273116709478
106534,0.2503710600109988
106550,0.19558131781444352
106577,0.0342732189548786
106585,0.10787819859313494
106590,0.0024806249475859
106607,0.08359982267259074
106610,0.08139151176527919
106611,0.031097468348243146
106612,0.0415787115448016
106624,0.04111033524406976
106631,0.006446962557306554
106647,0.1958028626220537
106660,0.1622338432587663
106674,0.019388887789754963
106687,0.009203918232657883
106712,0.029972765865536828
106713,0.04723053382730645
106717,0.08109868623648749
106720,0.0411770276632535
106721,0.18911227717546247
106724,0.13063514087928985
106735,0.0749005975846508
106739,0.0529995903061261
106740,0.05065331851215708
106754,0.06407400708920245
106760,0.2729014882558564
106761,0.043809989428647236
106784,0.13061014272495283
106787,0.07484101662065784
106797,0.009240707460841784
106798,0.06319031034368681
106802,0.12429134878243159
106803,0.027272557355010905
106804,0.26923936084827743
106805,0.03404903017352798
106810,0.1283687501922699
106812,0.1564577049921166
106813,0.07727822624611262
106817,0.060684297926448354
106822,0.09855933676447756
106823,0.01764254897203876
106827,0.014857322405852871
106841,0.03418178200096156
106851,0.19856205564685947
106852,0.0710410884338325
106853,0.12271124309035952
106854,0.4396383245844389
106861,0.038545258456609506
106873,0.04361837488601034
106877,0.02064242177106219
106878,0.010025804735112621
106881,0.11192971670659844
106900,0.011395641153609543
106906,0.02005136176930537
106907,0.13163604502888573
106914,0.14286521980636788
106916,0.11733553468669106
106924,0.010962447670015814
106931,0.057840234853430095
106936,0.03648447054498666
106937,0.11833394945528332
106938,0.015062195242033668
106939,0.0843436686829096
106943,0.02905766293527376
106944,0.1123347734900832
106967,0.08531340689608483
106980,0.009041588165861529
106986,0.07785375588852081
106987,0.015141803264236357
106990,0.01055452893913376
107013,0.011311226625956013
107023,0.07704952491046395
107033,0.028924480185661114
107037,0.06148194259196631
107048,0.01768594655047546
107071,0.06573278389723358
107081,0.008205755960026241
107113,0.07831590578474154
107130,0.014952077703154843
107131,0.015307427273943627
107145,0.07157428622959447
107156,0.0772237860155713
107219,0.05494270399719173
107222,0.09509359014615558
107223,0.22788343486013735
107232,0.2696218731869906
107245,0.0465728234210652
107246,0.05870309725526984
107247,0.0450539255491496
107256,0.0068559028345776965
107259,0.012846484687672528
107260,0.010482763150693979
107279,0.2305593879971568
107280,0.03969923721064718
107281,0.023024212125559156
107285,0.15334660299393077
107329,0.007843098670662525
107337,0.07535689250016599
107349,0.13683490542519305
107350,0.02329188920529877
107351,0.007049804170524676
107359,0.12999264618735548
107391,0.07403502564711786
107394,0.025744736956890783
107395,0.02196254289698385
107406,0.045046180932205845
107416,0.09426251982238158
107417,0.00854776303332445
107418,0.03285365260673634
107419,0.03794381584682013
107444,0.014234024346792924
107445,0.0212562529629271
107446,0.132763510235793
107460,0.13998167209849927
107470,0.1025661501658232
107475,0.02347931618450813
107520,0.028076753506300962
107526,0.14330891959073738
107527,0.01752213194041345
107530,0.01004047194572112
107532,0.061975000735326566
107534,0.07037936211699576
107535,0.03298678813693467
107554,0.12841423178456668
107556,0.015199320362680385
107559,0.12125501983007758
107561,0.011052011895633852
107564,0.036252647024662826
107566,0.02022892451719497
107571,0.058381011536791524
107590,0.19132673411890094
107602,0.07654160834313684
107625,0.06039124978332805
107626,0.32774546911690494
107635,0.011416772736123262
107636,0.10149812453188159
107645,0.021642897829284975
107652,0.20141270124511357
107655,0.043669180858070734
107668,0.04907230477654527
107670,0.021269536028382243
107677,0.005660238032611189
107680,0.2535836222589421
107683,0.17764982908137072
107684,0.010732175788751507
107691,0.04973315583266493
107692,0.05135236240116181
107703,0.029705066722510286
107709,0.026577665986832012
107710,0.06230091420318469
107721,0.11747338451833957
107725,0.2220445957411585
107727,0.19958995104069452
107739,0.02259901049531674
107740,0.04130146150223091
107741,0.028482861084088356
107747,0.019445880975374284
107765,0.25094824614966404
107768,0.005824764748189729
107775,0.08770917615879432
107782,0.39098105981980136
107790,0.016914401365671076
107801,0.01676106471217987
107807,0.018587908889990384
107811,0.048158821493912554
107817,0.09087030373413134
107826,0.050315369272665125
107838,0.14460704946347192
107839,0.019826937321720757
107843,0.08987605701558586
107847,0.06874435664327794
107849,0.13942436678675962
107850,0.09560736826464196
107867,0.10296249036280751
107871,0.10519243666769741
107908,0.035879248180467574
107913,0.06898073274802387
107927,0.016137720991597097
107931,0.02637745066021651
107955,0.015072779815453977
107962,0.10061989292018636
107977,0.047576965491825496
107978,0.023609702415138642
107993,0.01224776714951828
108010,0.08464277791428952
108016,0.02678487520050131
108018,0.4498547218329392
108027,0.3281721284803508
108045,0.3139476322611622
108069,0.14170836805250642
108082,0.022802970197532583
108089,0.09222651139411081
108092,0.04008897224621544
108106,0.006086894781211289
108112,0.08126084845109557
108120,0.13734495488479292
108122,0.2534887467755515
108135,0.017886417287659783
108170,0.0066886774623264155
108171,0.0773849891796447
108177,0.008092504186879936
108180,0.10591571988924457
108183,0.03100466256245471
108184,0.013228114155665265
108185,0.02146690643351877
108192,0.07547425066663116
108195,0.19732577133263668
108196,0.2816515375252454
108218,0.017744357024190603
108219,0.09327869655817062
108243,0.05077122842623942
108249,0.008980699130915083
